ID_Venta,Fecha_venta,ID_producto,ID_Zona,Venta,ID_Vendedor,ID_Cliente,Nombre_cliente,Direccion_cliente,Pais_cliente,Telefono_cliente,Clasificacion_credito,Producto,Zona_venta,Apellido_Vendedor,Nombre_vendedor,Edad_vendedor,Estado_civil_vendedor,Salario_vendedor,Telefono_vendedor,Fecha_de_venta,Anio_de_venta,Dia_de_venta,Mes_de_venta,Nombre_dia,Nombre_mes,Trimestre
2790,05/10/2018 0:00,5,2,1565620,7,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Isla,Oeste,MADERO,JOSE ANTONIO,29,Soltero,17938,52-6564888,05/10/2018,2018,5,10,Viernes,Octubre,4
2791,05/10/2018 0:00,6,4,914463,34,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Consultorio,Sur,BLANCO,EVA MARIA,56,Soltero,35991,52-8364603,05/10/2018,2018,5,10,Viernes,Octubre,4
2792,05/10/2018 0:00,2,1,1770503,10,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Oficina,Norte,MARTINEZ,JOSE LUIS,44,Soltero,20931,52-8018628,05/10/2018,2018,5,10,Viernes,Octubre,4
2793,06/10/2018 0:00,4,2,1370500,21,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Nave,Oeste,MORENO,MARTA,41,Soltero,56000,52-8947068,06/10/2018,2018,6,10,S bado,Octubre,4
2794,06/10/2018 0:00,4,2,360582,14,5,Honduland,Avenida Gobernador 874,Honduras,,B,Nave,Oeste,JIMENEZ,ALEJANDRO,38,Soltero,40973,52-7854595,06/10/2018,2018,6,10,S bado,Octubre,4
2795,06/10/2018 0:00,2,1,2327080,38,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Oficina,Norte,PALACIOS,DANIELA,43,Soltero,42704,52-4612412,06/10/2018,2018,6,10,S bado,Octubre,4
2796,06/10/2018 0:00,2,4,1345213,7,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Oficina,Sur,MADERO,JOSE ANTONIO,29,Soltero,17938,52-6564888,06/10/2018,2018,6,10,S bado,Octubre,4
2797,07/10/2018 0:00,1,1,2096050,32,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Terreno,Norte,SAEZ,DIEGO,50,Casado,16786,52-4355342,07/10/2018,2018,7,10,Domingo,Octubre,4
2798,07/10/2018 0:00,3,3,1028988,20,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Local,Centro,RODRIGUEZ,CRISTINA,52,Soltero,24468,52-5686768,07/10/2018,2018,7,10,Domingo,Octubre,4
2799,08/10/2018 0:00,3,4,1319336,41,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Local,Sur,BENITO,MARIA ELENA,59,Casado,39036,52-7174212,08/10/2018,2018,8,10,Lunes,Octubre,4
2800,08/10/2018 0:00,7,4,2108128,17,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Remates,Sur,GONZALEZ,LAURA,25,Soltero,26488,52-7180322,08/10/2018,2018,8,10,Lunes,Octubre,4
2801,10/10/2018 0:00,4,3,1794366,27,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Nave,Centro,MARIN,ANTONIA,43,Soltero,31272,52-7486806,10/10/2018,2018,10,10,Mi rcoles,Octubre,4
2802,10/10/2018 0:00,3,1,594880,37,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Local,Norte,ALVAREZ,MARIA ROSA,25,Soltero,43099,52-5591171,10/10/2018,2018,10,10,Mi rcoles,Octubre,4
2803,10/10/2018 0:00,1,3,2429752,15,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Terreno,Centro,RUIZ,MIGUEL,26,Casado,33489,52-4680206,10/10/2018,2018,10,10,Mi rcoles,Octubre,4
2804,10/10/2018 0:00,4,1,762606,37,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Nave,Norte,ALVAREZ,MARIA ROSA,25,Soltero,43099,52-5591171,10/10/2018,2018,10,10,Mi rcoles,Octubre,4
2805,10/10/2018 0:00,2,2,1923558,40,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Oficina,Oeste,SANTAMARIA,ANA BELEN,60,Casado,30063,52-8331445,10/10/2018,2018,10,10,Mi rcoles,Octubre,4
2806,10/10/2018 0:00,3,3,2621925,5,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Local,Centro,CUEVAS,DAVID,41,Casado,27574,52-3519737,10/10/2018,2018,10,10,Mi rcoles,Octubre,4
2807,11/10/2018 0:00,6,4,1066527,22,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Consultorio,Sur,ALONSO,MARIA ANGELES,30,Soltero,31385,52-6002934,11/10/2018,2018,11,10,Jueves,Octubre,4
2808,11/10/2018 0:00,4,3,2560527,41,5,Honduland,Avenida Gobernador 874,Honduras,,B,Nave,Centro,BENITO,MARIA ELENA,59,Casado,39036,52-7174212,11/10/2018,2018,11,10,Jueves,Octubre,4
2809,12/10/2018 0:00,1,2,1659742,24,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Terreno,Oeste,GUTIERREZ,LUCIA,38,Soltero,40709,52-7974272,12/10/2018,2018,12,10,Viernes,Octubre,4
2810,12/10/2018 0:00,5,1,695789,29,5,Honduland,Avenida Gobernador 874,Honduras,,B,Isla,Norte,RUBIO,ALVARO,44,Soltero,21216,52-6616580,12/10/2018,2018,12,10,Viernes,Octubre,4
2811,13/10/2018 0:00,3,1,1480500,33,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Local,Norte,IBANEZ,MARIA VICTORIA,38,Soltero,27934,52-4389266,13/10/2018,2018,13,10,S bado,Octubre,4
2812,13/10/2018 0:00,2,3,839630,36,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Oficina,Centro,GUTIERREZ,MIRIAM,27,Soltero,38620,52-4159394,13/10/2018,2018,13,10,S bado,Octubre,4
2813,14/10/2018 0:00,5,4,1905300,34,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Isla,Sur,BLANCO,EVA MARIA,56,Soltero,35991,52-8364603,14/10/2018,2018,14,10,Domingo,Octubre,4
2814,14/10/2018 0:00,4,4,544896,23,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Nave,Sur,PASCUAL,FRANCISCA,29,Casado,26106,52-9055637,14/10/2018,2018,14,10,Domingo,Octubre,4
2815,14/10/2018 0:00,2,2,1405465,38,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Oficina,Oeste,PALACIOS,DANIELA,43,Soltero,42704,52-4612412,14/10/2018,2018,14,10,Domingo,Octubre,4
2816,15/10/2018 0:00,5,4,538568,47,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Isla,Sur,LEON,MARIO,31,Casado,38368,52-7467787,15/10/2018,2018,15,10,Lunes,Octubre,4
2817,15/10/2018 0:00,2,3,1573514,10,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Oficina,Centro,MARTINEZ,JOSE LUIS,44,Soltero,20931,52-8018628,15/10/2018,2018,15,10,Lunes,Octubre,4
2818,15/10/2018 0:00,4,3,224928,45,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Nave,Centro,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,15/10/2018,2018,15,10,Lunes,Octubre,4
2819,15/10/2018 0:00,3,3,1438866,46,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Local,Centro,HERCE,EDUARDO,51,Soltero,16612,52-6554714,15/10/2018,2018,15,10,Lunes,Octubre,4
2820,16/10/2018 0:00,2,1,817156,4,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Oficina,Norte,CARRASCO,FRANCISCO,52,Soltero,23299,52-9555367,16/10/2018,2018,16,10,Martes,Octubre,4
2821,16/10/2018 0:00,4,1,1215554,27,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Nave,Norte,MARIN,ANTONIA,43,Soltero,31272,52-7486806,16/10/2018,2018,16,10,Martes,Octubre,4
2822,18/10/2018 0:00,2,3,961368,35,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Oficina,Centro,GARRIDO,INES,36,Casado,34816,52-5023604,18/10/2018,2018,18,10,Jueves,Octubre,4
2823,18/10/2018 0:00,2,1,1162624,37,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Oficina,Norte,ALVAREZ,MARIA ROSA,25,Soltero,43099,52-5591171,18/10/2018,2018,18,10,Jueves,Octubre,4
2824,19/10/2018 0:00,1,2,1210496,17,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Terreno,Oeste,GONZALEZ,LAURA,25,Soltero,26488,52-7180322,19/10/2018,2018,19,10,Viernes,Octubre,4
2825,19/10/2018 0:00,4,1,2669425,45,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Nave,Norte,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,19/10/2018,2018,19,10,Viernes,Octubre,4
2826,20/10/2018 0:00,5,4,1250172,14,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Isla,Sur,JIMENEZ,ALEJANDRO,38,Soltero,40973,52-7854595,20/10/2018,2018,20,10,S bado,Octubre,4
2827,20/10/2018 0:00,3,1,1300360,11,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Local,Norte,GARCIA,FRANCISCO JAVIER,47,Casado,34525,52-6934824,20/10/2018,2018,20,10,S bado,Octubre,4
2828,20/10/2018 0:00,1,3,1513765,19,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Terreno,Centro,GOMEZ,ANA,45,Casado,41839,52-5074633,20/10/2018,2018,20,10,S bado,Octubre,4
2829,20/10/2018 0:00,2,2,1766310,6,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Oficina,Oeste,FERRERO,JUAN,30,Soltero,31639,52-4517685,20/10/2018,2018,20,10,S bado,Octubre,4
2830,21/10/2018 0:00,4,3,1469446,16,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Nave,Centro,SAENZ,MARIA DOLORES,55,Casado,29563,52-6736893,21/10/2018,2018,21,10,Domingo,Octubre,4
2831,21/10/2018 0:00,1,3,1318707,33,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Terreno,Centro,IBANEZ,MARIA VICTORIA,38,Soltero,27934,52-4389266,21/10/2018,2018,21,10,Domingo,Octubre,4
2832,21/10/2018 0:00,3,2,1126944,38,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Local,Oeste,PALACIOS,DANIELA,43,Soltero,42704,52-4612412,21/10/2018,2018,21,10,Domingo,Octubre,4
2833,22/10/2018 0:00,1,1,931463,16,5,Honduland,Avenida Gobernador 874,Honduras,,B,Terreno,Norte,SAENZ,MARIA DOLORES,55,Casado,29563,52-6736893,22/10/2018,2018,22,10,Lunes,Octubre,4
2834,22/10/2018 0:00,6,3,1661760,24,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Consultorio,Centro,GUTIERREZ,LUCIA,38,Soltero,40709,52-7974272,22/10/2018,2018,22,10,Lunes,Octubre,4
2835,23/10/2018 0:00,2,1,1956068,37,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Oficina,Norte,ALVAREZ,MARIA ROSA,25,Soltero,43099,52-5591171,23/10/2018,2018,23,10,Martes,Octubre,4
2836,23/10/2018 0:00,6,1,529137,27,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Consultorio,Norte,MARIN,ANTONIA,43,Soltero,31272,52-7486806,23/10/2018,2018,23,10,Martes,Octubre,4
2837,23/10/2018 0:00,5,2,466850,8,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Isla,Oeste,LEON,JAVIER,38,Soltero,36118,52-8874444,23/10/2018,2018,23,10,Martes,Octubre,4
2838,23/10/2018 0:00,5,2,379291,29,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Isla,Oeste,RUBIO,ALVARO,44,Soltero,21216,52-6616580,23/10/2018,2018,23,10,Martes,Octubre,4
2839,23/10/2018 0:00,2,4,506256,25,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Oficina,Sur,GIL,MARIA ISABEL,37,Soltero,44213,52-7343501,23/10/2018,2018,23,10,Martes,Octubre,4
2840,25/10/2018 0:00,4,3,1107301,39,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Nave,Centro,MUNOZ,LORENA,26,Casado,41778,52-9453091,25/10/2018,2018,25,10,Jueves,Octubre,4
2841,26/10/2018 0:00,5,4,1167020,12,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Isla,Sur,FERNANDEZ,CARLOS,33,Soltero,23888,52-7116464,26/10/2018,2018,26,10,Viernes,Octubre,4
2842,26/10/2018 0:00,4,2,1041625,27,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Nave,Oeste,MARIN,ANTONIA,43,Soltero,31272,52-7486806,26/10/2018,2018,26,10,Viernes,Octubre,4
2843,26/10/2018 0:00,4,1,1240925,27,5,Honduland,Avenida Gobernador 874,Honduras,,B,Nave,Norte,MARIN,ANTONIA,43,Soltero,31272,52-7486806,26/10/2018,2018,26,10,Viernes,Octubre,4
2844,26/10/2018 0:00,4,2,660577,49,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Nave,Oeste,GABARRI,JAIME,27,Casado,34054,52-8454005,26/10/2018,2018,26,10,Viernes,Octubre,4
2845,26/10/2018 0:00,5,2,1843361,17,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Isla,Oeste,GONZALEZ,LAURA,25,Soltero,26488,52-7180322,26/10/2018,2018,26,10,Viernes,Octubre,4
2846,26/10/2018 0:00,6,3,887328,41,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Consultorio,Centro,BENITO,MARIA ELENA,59,Casado,39036,52-7174212,26/10/2018,2018,26,10,Viernes,Octubre,4
2847,27/10/2018 0:00,1,1,416997,31,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Terreno,Norte,CALVO,JUAN JOSE,56,Soltero,35510,52-6487633,27/10/2018,2018,27,10,S bado,Octubre,4
2848,27/10/2018 0:00,4,3,455499,10,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Nave,Centro,MARTINEZ,JOSE LUIS,44,Soltero,20931,52-8018628,27/10/2018,2018,27,10,S bado,Octubre,4
2849,28/10/2018 0:00,6,2,1940565,19,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Consultorio,Oeste,GOMEZ,ANA,45,Casado,41839,52-5074633,28/10/2018,2018,28,10,Domingo,Octubre,4
2850,28/10/2018 0:00,1,4,1638750,8,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Terreno,Sur,LEON,JAVIER,38,Soltero,36118,52-8874444,28/10/2018,2018,28,10,Domingo,Octubre,4
2851,28/10/2018 0:00,3,2,2267622,42,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Local,Oeste,RAMIREZ,JUAN MANUEL,29,Soltero,44484,52-8754064,28/10/2018,2018,28,10,Domingo,Octubre,4
2852,29/10/2018 0:00,2,3,567611,15,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Oficina,Centro,RUIZ,MIGUEL,26,Casado,33489,52-4680206,29/10/2018,2018,29,10,Lunes,Octubre,4
2853,29/10/2018 0:00,6,3,2292160,23,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Consultorio,Centro,PASCUAL,FRANCISCA,29,Casado,26106,52-9055637,29/10/2018,2018,29,10,Lunes,Octubre,4
2854,30/10/2018 0:00,4,2,1105230,4,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Nave,Oeste,CARRASCO,FRANCISCO,52,Soltero,23299,52-9555367,30/10/2018,2018,30,10,Martes,Octubre,4
2855,30/10/2018 0:00,3,1,400816,43,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Local,Norte,OCHOA,JOAQUIN,49,Casado,44189,52-7913645,30/10/2018,2018,30,10,Martes,Octubre,4
2856,30/10/2018 0:00,4,2,821889,23,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Nave,Oeste,PASCUAL,FRANCISCA,29,Casado,26106,52-9055637,30/10/2018,2018,30,10,Martes,Octubre,4
2857,31/10/2018 0:00,4,4,2569923,15,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Nave,Sur,RUIZ,MIGUEL,26,Casado,33489,52-4680206,31/10/2018,2018,31,10,Mi rcoles,Octubre,4
2858,31/10/2018 0:00,1,1,963459,24,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Terreno,Norte,GUTIERREZ,LUCIA,38,Soltero,40709,52-7974272,31/10/2018,2018,31,10,Mi rcoles,Octubre,4
2859,31/10/2018 0:00,1,1,763938,45,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Terreno,Norte,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,31/10/2018,2018,31,10,Mi rcoles,Octubre,4
2860,31/10/2018 0:00,1,1,294722,10,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Terreno,Norte,MARTINEZ,JOSE LUIS,44,Soltero,20931,52-8018628,31/10/2018,2018,31,10,Mi rcoles,Octubre,4
2861,31/10/2018 0:00,4,4,354084,20,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Nave,Sur,RODRIGUEZ,CRISTINA,52,Soltero,24468,52-5686768,31/10/2018,2018,31,10,Mi rcoles,Octubre,4
2862,31/10/2018 0:00,1,2,1623600,46,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Terreno,Oeste,HERCE,EDUARDO,51,Soltero,16612,52-6554714,31/10/2018,2018,31,10,Mi rcoles,Octubre,4
2863,31/10/2018 0:00,5,2,637103,41,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Isla,Oeste,BENITO,MARIA ELENA,59,Casado,39036,52-7174212,31/10/2018,2018,31,10,Mi rcoles,Octubre,4
2864,01/11/2018 0:00,3,1,1186380,42,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Local,Norte,RAMIREZ,JUAN MANUEL,29,Soltero,44484,52-8754064,01/11/2018,2018,1,11,Jueves,Noviembre,4
2865,01/11/2018 0:00,2,2,1704050,45,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Oficina,Oeste,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,01/11/2018,2018,1,11,Jueves,Noviembre,4
2866,01/11/2018 0:00,6,1,1427004,18,5,Honduland,Avenida Gobernador 874,Honduras,,B,Consultorio,Norte,LOPEZ,MARIA TERESA,34,Casado,43909,52-5697896,01/11/2018,2018,1,11,Jueves,Noviembre,4
2867,02/11/2018 0:00,5,1,1269008,46,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Isla,Norte,HERCE,EDUARDO,51,Soltero,16612,52-6554714,02/11/2018,2018,2,11,Viernes,Noviembre,4
2868,02/11/2018 0:00,3,1,1270256,30,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Local,Norte,SANCHEZ,ADRIAN,37,Casado,33019,52-9113674,02/11/2018,2018,2,11,Viernes,Noviembre,4
2869,02/11/2018 0:00,5,4,480600,22,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Isla,Sur,ALONSO,MARIA ANGELES,30,Soltero,31385,52-6002934,02/11/2018,2018,2,11,Viernes,Noviembre,4
2870,02/11/2018 0:00,4,4,1357648,16,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Nave,Sur,SAENZ,MARIA DOLORES,55,Casado,29563,52-6736893,02/11/2018,2018,2,11,Viernes,Noviembre,4
2871,02/11/2018 0:00,5,1,2345364,47,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Isla,Norte,LEON,MARIO,31,Casado,38368,52-7467787,02/11/2018,2018,2,11,Viernes,Noviembre,4
2872,03/11/2018 0:00,1,1,1516293,19,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Terreno,Norte,GOMEZ,ANA,45,Casado,41839,52-5074633,03/11/2018,2018,3,11,S bado,Noviembre,4
2873,04/11/2018 0:00,5,4,1262624,39,5,Honduland,Avenida Gobernador 874,Honduras,,B,Isla,Sur,MUNOZ,LORENA,26,Casado,41778,52-9453091,04/11/2018,2018,4,11,Domingo,Noviembre,4
2874,04/11/2018 0:00,3,2,342705,38,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Local,Oeste,PALACIOS,DANIELA,43,Soltero,42704,52-4612412,04/11/2018,2018,4,11,Domingo,Noviembre,4
2875,04/11/2018 0:00,2,2,1607710,5,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Oficina,Oeste,CUEVAS,DAVID,41,Casado,27574,52-3519737,04/11/2018,2018,4,11,Domingo,Noviembre,4
2876,04/11/2018 0:00,4,2,722013,33,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Nave,Oeste,IBANEZ,MARIA VICTORIA,38,Soltero,27934,52-4389266,04/11/2018,2018,4,11,Domingo,Noviembre,4
2877,05/11/2018 0:00,2,4,799356,11,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Oficina,Sur,GARCIA,FRANCISCO JAVIER,47,Casado,34525,52-6934824,05/11/2018,2018,5,11,Lunes,Noviembre,4
2878,05/11/2018 0:00,1,2,950832,12,5,Honduland,Avenida Gobernador 874,Honduras,,B,Terreno,Oeste,FERNANDEZ,CARLOS,33,Soltero,23888,52-7116464,05/11/2018,2018,5,11,Lunes,Noviembre,4
2879,05/11/2018 0:00,3,1,1355805,34,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Local,Norte,BLANCO,EVA MARIA,56,Soltero,35991,52-8364603,05/11/2018,2018,5,11,Lunes,Noviembre,4
2880,06/11/2018 0:00,1,1,1767345,14,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Terreno,Norte,JIMENEZ,ALEJANDRO,38,Soltero,40973,52-7854595,06/11/2018,2018,6,11,Martes,Noviembre,4
2881,06/11/2018 0:00,2,2,815467,22,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Oficina,Oeste,ALONSO,MARIA ANGELES,30,Soltero,31385,52-6002934,06/11/2018,2018,6,11,Martes,Noviembre,4
2882,06/11/2018 0:00,6,3,238975,9,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Consultorio,Centro,HERNANDEZ,DANIEL,37,Casado,33192,52-5565477,06/11/2018,2018,6,11,Martes,Noviembre,4
2883,06/11/2018 0:00,4,4,407610,45,5,Honduland,Avenida Gobernador 874,Honduras,,B,Nave,Sur,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,06/11/2018,2018,6,11,Martes,Noviembre,4
2884,06/11/2018 0:00,6,1,2565285,40,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Consultorio,Norte,SANTAMARIA,ANA BELEN,60,Casado,30063,52-8331445,06/11/2018,2018,6,11,Martes,Noviembre,4
2885,06/11/2018 0:00,5,1,1414140,15,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Isla,Norte,RUIZ,MIGUEL,26,Casado,33489,52-4680206,06/11/2018,2018,6,11,Martes,Noviembre,4
2886,07/11/2018 0:00,4,2,850029,16,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Nave,Oeste,SAENZ,MARIA DOLORES,55,Casado,29563,52-6736893,07/11/2018,2018,7,11,Mi rcoles,Noviembre,4
2887,07/11/2018 0:00,2,2,265289,25,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Oficina,Oeste,GIL,MARIA ISABEL,37,Soltero,44213,52-7343501,07/11/2018,2018,7,11,Mi rcoles,Noviembre,4
2888,08/11/2018 0:00,2,4,1197390,39,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Oficina,Sur,MUNOZ,LORENA,26,Casado,41778,52-9453091,08/11/2018,2018,8,11,Jueves,Noviembre,4
2889,08/11/2018 0:00,6,1,1071515,22,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Consultorio,Norte,ALONSO,MARIA ANGELES,30,Soltero,31385,52-6002934,08/11/2018,2018,8,11,Jueves,Noviembre,4
2890,09/11/2018 0:00,5,4,449064,42,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Isla,Sur,RAMIREZ,JUAN MANUEL,29,Soltero,44484,52-8754064,09/11/2018,2018,9,11,Viernes,Noviembre,4
2891,09/11/2018 0:00,4,1,936672,25,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Nave,Norte,GIL,MARIA ISABEL,37,Soltero,44213,52-7343501,09/11/2018,2018,9,11,Viernes,Noviembre,4
2892,10/11/2018 0:00,5,4,2517034,19,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Isla,Sur,GOMEZ,ANA,45,Casado,41839,52-5074633,10/11/2018,2018,10,11,S bado,Noviembre,4
2893,10/11/2018 0:00,1,1,1464192,24,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Terreno,Norte,GUTIERREZ,LUCIA,38,Soltero,40709,52-7974272,10/11/2018,2018,10,11,S bado,Noviembre,4
2894,10/11/2018 0:00,3,1,934200,42,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Local,Norte,RAMIREZ,JUAN MANUEL,29,Soltero,44484,52-8754064,10/11/2018,2018,10,11,S bado,Noviembre,4
2895,11/11/2018 0:00,4,3,1014196,22,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Nave,Centro,ALONSO,MARIA ANGELES,30,Soltero,31385,52-6002934,11/11/2018,2018,11,11,Domingo,Noviembre,4
2896,11/11/2018 0:00,3,1,979056,47,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Local,Norte,LEON,MARIO,31,Casado,38368,52-7467787,11/11/2018,2018,11,11,Domingo,Noviembre,4
2897,13/11/2018 0:00,6,2,1058832,2,5,Honduland,Avenida Gobernador 874,Honduras,,B,Consultorio,Oeste,ADELA,MANUEL,34,Casado,28245,52-6505990,13/11/2018,2018,13,11,Martes,Noviembre,4
2898,14/11/2018 0:00,4,3,1771492,28,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Nave,Centro,EZQUERRO,DOLORES,37,Casado,18052,52-7313181,14/11/2018,2018,14,11,Mi rcoles,Noviembre,4
2899,14/11/2018 0:00,5,2,1045905,7,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Isla,Oeste,MADERO,JOSE ANTONIO,29,Soltero,17938,52-6564888,14/11/2018,2018,14,11,Mi rcoles,Noviembre,4
2900,15/11/2018 0:00,4,2,344811,24,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Nave,Oeste,GUTIERREZ,LUCIA,38,Soltero,40709,52-7974272,15/11/2018,2018,15,11,Jueves,Noviembre,4
2901,15/11/2018 0:00,4,3,598290,32,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Nave,Centro,SAEZ,DIEGO,50,Casado,16786,52-4355342,15/11/2018,2018,15,11,Jueves,Noviembre,4
2902,16/11/2018 0:00,1,2,563760,16,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Terreno,Oeste,SAENZ,MARIA DOLORES,55,Casado,29563,52-6736893,16/11/2018,2018,16,11,Viernes,Noviembre,4
2903,16/11/2018 0:00,6,4,1370911,44,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Consultorio,Sur,DIAZ,SANTIAGO,55,Casado,31119,52-4165349,16/11/2018,2018,16,11,Viernes,Noviembre,4
